Name,Gender
adawiyah,F
adeeba,F
adeela,F
adeelah,F
adeena,F
adeeva,F
adiba,F
adifaah,F
adila,F
adilah,F
adla,F
afaf,F
afeefa,F
afeerah,F
afia,F
afifa,F
afifah,F
afiyah,F
afizah,F
afnan,F
afra,F
afraa,F
afrah,F
afreen,F
afroza,F
afroze,F
afsa,F
afsana,F
afshan,F
afsheen,F
afya,F
ahdia,F
ahlam,F
aida,F
aidah,F
aighar,F
aila,F
aimal,F
aimen,F
ainalsaba,F
aini,F
aisha,F
aishah,F
aiya,F
aiyla,F
aiza,F
aizah,F
ajeebah,F
ajlal,F
ajradah,F
ajwa,F
akia,F
akifah,F
akilah,F
akleema,F
alaia,F
alayna,F
aleemah,F
aleena,F
aleesa,F
aleeza,F
alesha,F
alhena,F
alia,F
aliah,F
alika,F
alima,F
alimah,F
alina,F
alishaba,F
alishba,F
aliyah,F
aliyyah,F
aliza,F
alleyah,F
alma,F
almaas,F
almas,F
alraaz,F
aludra,F
alvina,F
alya,F
alzahra,F
alzubra,F
amah,F
amal,F
amala,F
amalia,F
aman,F
amana,F
amani,F
amany,F
amara,F
amatullah,F
amaya,F
ambar,F
ambareen,F
amber,F
ambereen,F
ambreen,F
ameena,F
ameenah,F
ameera,F
ameerah,F
amel,F
amelia,F
amena,F
amilah,F
amima,F
amina,F
aminah,F
amineh,F
amira,F
amirah,F
ammara,F
ammarah,F
amna,F
amra,F
amrah,F
amreen,F
amsah,F
amtullah,F
anaan,F
anah,F
anam,F
anan,F
anaum,F
anbar,F
anbarin,F
andaleeb,F
andalib,F
andlib,F
aneeqa,F
aneesa,F
aneesah,F
aneezah,F
angbin,F
anida,F
anika,F
anila,F
anisa,F
anisah,F
anisha,F
aniya,F
anja,F
anjum,F
anmar,F
annam,F
anniyah,F
anousha,F
anum,F
anwara,F
anya,F
aqeela,F
aqeelah,F
aqilah,F
aqsa,F
aram,F
areebah,F
areej,F
aresha,F
arfa,F
ariana,F
aribah,F
arij,F
arisha,F
arissa,F
arjumand,F
aroob,F
aroosa,F
aroush,F
arsala,F
arub,F
arva,F
arwa,F
arya,F
aryisha,F
arzo,F
arzoo,F
arzu,F
asalah,F
asbah,F
asfa,F
asfia,F
asfiya,F
ashadieeyah,F
ashalina,F
ashbah,F
asheeyana,F
ashika,F
ashwaq,F
asifa,F
asil,F
asilah,F
asili,F
asima,F
asimah,F
asiya,F
asiyah,F
asli,F
asma,F
asmaa,F
asmara,F
asmat,F
asna,F
asra,F
asriyah,F
ateefa,F
ateeqah,F
ateeyah,F
athilah,F
athmah,F
atia,F
atifa,F
atifah,F
atika,F
atikah,F
atiqah,F
atiya,F
atiyah,F
atyaf,F
awatif,F
ayaana,F
ayaat,F
ayah,F
ayan,F
ayana,F
ayat,F
ayeh,F
ayesha,F
ayishah,F
aymen,F
ayra,F
aysha,F
ayshah,F
azadeh,F
azeemah,F
azeeza,F
azhaar,F
aziman,F
aziza,F
azizah,F
azka,F
azma,F
azmina,F
azra,F
azraa,F
azza,F
azzah,F
azzahra,F
badia,F
badiah,F
badiyah,F
badra,F
badriya,F
badriyah,F
badriyyah,F
bahaa,F
bahar,F
baheera,F
bahijah,F
bahira,F
bahirah,F
bahiya,F
bahiyaa,F
bahiyah,F
bahiyyah,F
bahriyahalaabidah,F
bakht,F
bakhtawar,F
balqees,F
balqis,F
balsam,F
banafsha,F
banan,F
banujah,F
baraaa,F
baraah,F
baraka,F
bareerah,F
bariah,F
barika,F
barirah,F
barrah,F
barzah,F
basaaria,F
basbas,F
baseema,F
bashair,F
basheera,F
bashirah,F
basilah,F
basimah,F
basinah,F
basma,F
basmah,F
basoos,F
batinah,F
batool,F
batrisyia,F
batul,F
bayan,F
baysan,F
bazilah,F
beena,F
beenish,F
benazir,F
benzair,F
bilqees,F
bilqis,F
binesh,F
binish,F
birrah,F
bisar,F
bisharah,F
bisma,F
budur,F
buhaisah,F
buhaysah,F
buhayyah,F
buhjah,F
buhthah,F
bunanah,F
buqayrah,F
burdah,F
busayrah,F
bushra,F
bushrah,F
busr,F
busrah,F
buthainah,F
buthayna,F
buthaynah,F
cala,F
cantara,F
chaman,F
chanda,F
chandni,F
daania,F
daanya,F
dafiyah,F
dahab,F
dahma,F
dalal,F
daleela,F
daliya,F
daliyah,F
daneen,F
daniya,F
daniyah,F
darakhshaan,F
darakhshan,F
daria,F
dawlatkhatoon,F
deeba,F
deema,F
dema,F
dhakirah,F
dhakiyah,F
dhuha,F
dhuka,F
dilshadkhatoon,F
dimah,F
dina,F
diqrah,F
diyanah,F
doaa,F
duaa,F
dubaah,F
dujanah,F
dunia,F
dunya,F
dunyana,F
durar,F
durdanah,F
durrah,F
durriyah,F
eiliyah,F
eimaan,F
eiman,F
eliza,F
elma,F
eman,F
enisa,F
eraj,F
erina,F
ermina,F
erum,F
eshaal,F
eshal,F
eshmaal,F
ezzah,F
fadeelah,F
fadheela,F
fadila,F
fadilah,F
fadiyah,F
fadwa,F
fadwah,F
fadyaa,F
faeezah,F
faekah,F
fahada,F
fahdah,F
faheemah,F
fahima,F
fahimah,F
fahmida,F
faiha,F
faiqa,F
faiqah,F
fairuzah,F
faiza,F
faizah,F
fajr,F
fakeehah,F
fakhirah,F
fakhra,F
fakhriyah,F
fakhtah,F
fakihah,F
falak,F
falaknaz,F
falaq,F
falisha,F
famya,F
fanan,F
faqirah,F
fara,F
farah,F
faraza,F
fareeda,F
fareedah,F
fareeha,F
fareess,F
farha,F
farhah,F
farhana,F
farhanah,F
farhat,F
farheen,F
farhiya,F
faria,F
fariah,F
farida,F
faridah,F
fariha,F
farihah,F
farisha,F
fariza,F
farizah,F
farkhandah,F
farqad,F
farwa,F
farwah,F
faryal,F
faryat,F
farzana,F
farzeen,F
faseehah,F
faseelah,F
fateenah,F
fatheha,F
fathima,F
fathiya,F
fathiyah,F
fatiha,F
fatihah,F
fatim,F
fatima,F
fatimah,F
fatinah,F
fatma,F
fauzia,F
fawza,F
fawzah,F
fawzia,F
fawziya,F
fawziyah,F
fawziyyah,F
fayha,F
fayruz,F
fazia,F
fazluna,F
fazzilet,F
feerozah,F
feiyaz,F
fellah,F
femida,F
fikriya,F
fikriyah,F
firdaus,F
firdaws,F
firdoos,F
firdous,F
firdowsa,F
firyal,F
fiza,F
forhana,F
fozia,F
foziah,F
fudayl,F
furat,F
furayah,F
fusaylah,F
fuseelah,F
futun,F
gazala,F
ghaada,F
ghaaliya,F
ghadah,F
ghadir,F
ghalibah,F
ghaliyah,F
ghaneemah,F
ghania,F
ghaniyah,F
gharam,F
ghareebah,F
ghayda,F
ghaydaa,F
ghazal,F
ghazala,F
ghazalah,F
ghaziyah,F
ghitbah,F
ghizlan,F
ghufayrah,F
ghumaysa,F
ghunwah,F
ghunyah,F
ghusoon,F
ghuzayyah,F
gulbano,F
gulerana,F
haadiya,F
haajar,F
haala,F
hababah,F
habeeba,F
habiba,F
habibah,F
haboos,F
hadeel,F
hadeeqa,F
hadeeqah,F
hadhirah,F
hadil,F
hadiya,F
hadiyah,F
hadiyyah,F
hafa,F
hafeezah,F
hafizah,F
hafsa,F
hafsa/ucha,F
hafsah,F
hafthah,F
haifa,F
haiza,F
hajar,F
hajjah,F
hajna,F
hajrah,F
hakimah,F
hala,F
halah,F
haleema,F
halima,F
halimah,F
hamamah,F
hamdiyah,F
hameeda,F
hamidah,F
hamnah,F
hamra,F
hanan,F
haneefa,F
haneefah,F
hanfa,F
haniah,F
hanifa,F
hanin,F
haniya,F
haniyah,F
haniyyah,F
hannah,F
hannan,F
hareem,F
haseena,F
hasibah,F
hasinah,F
hasna,F
hasnah,F
hawa,F
hawadah,F
hawazin,F
hawra,F
hawwa,F
hayaam,F
hayah,F
hayam,F
hayat,F
hayed,F
hayfa,F
hayrah,F
hayud,F
hazar,F
hazimah,F
haziqah,F
hazirah,F
heba,F
heela,F
hena,F
henna,F
hessa,F
heyam,F
hiba,F
hibatallah,F
hibatullah,F
hibba,F
hibbah,F
hidayah,F
hidiyah,F
hifza,F
hijab,F
hijrah,F
hikmah,F
hikmat,F
hilwana,F
hind,F
hindah,F
hira,F
hirah,F
hiyam,F
hoda,F
hodan,F
hooda,F
hoor,F
hooria,F
hooriya,F
hooriyah,F
horia,F
hubab,F
hubayshah,F
hubba,F
huda,F
hudun,F
hujaymah,F
hujayrah,F
hukaymah,F
hulyah,F
huma,F
humaira,F
humairah,F
humaydah,F
humayrah,F
humera,F
humra,F
hunaidah,F
hunaydah,F
huriyah,F
huriyyah,F
hurya,F
husn,F
husna,F
husniya,F
husniyah,F
hutun,F
huwaidah,F
huwaydah,F
ibadah,F
ibthaj,F
ibtihaaj,F
ibtihaj,F
ibtihal,F
ibtisam,F
idhar,F
iffah,F
iffat,F
ifra,F
iftikar,F
iftin,F
ifza,F
ijabo,F
ijlal,F
ikhlas,F
ikraam,F
ikram,F
ikramiya,F
ilaaf,F
ilhaam,F
ilham,F
ilhan,F
ilmeeyat,F
iman,F
imani,F
imsaal,F
imthithal,F
imtihal,F
imtithal,F
inaaya,F
inan,F
inas,F
inaya,F
inayah,F
inga,F
insha,F
intessar,F
intisaar,F
intisar,F
iqra,F
iraj,F
iram,F
irem,F
irsa,F
irum,F
isad,F
isaf,F
isar,F
isbah,F
isha,F
ishaal,F
ishfaq,F
ishraq,F
isir,F
isma,F
ismat,F
isra,F
istabraq,F
istilah,F
itab,F
itaf,F
ithar,F
itidal,F
izdihaar,F
izdihar,F
izma,F
izzah,F
izzah(izzat),F
izzannisa,F
jabeen,F
jabirah,F
jabrayah,F
jada,F
jadwa,F
jahaan,F
jahan,F
jahanaara,F
jahanara,F
jahankhatoon,F
jahdamah,F
jahida,F
jahmyyllah,F
jaiyana,F
jala,F
jalilah,F
jameela,F
jameelah,F
jameena,F
jamia,F
jamila,F
jamilah,F
jammana,F
jana,F
janaan,F
janan,F
jannah,F
jannat,F
jaseena,F
jasmin,F
jasmina,F
jasrah,F
javairea,F
jawa,F
jawahir,F
jawharah,F
jawl,F
jawna,F
jaza,F
jazeera,F
jazira,F
jaziya,F
jehaan,F
jehan,F
jemimah,F
jenna,F
jennah,F
jessenia,F
jian,F
jihan,F
jilan,F
jinan,F
johara,F
judamah,F
judi,F
juhainah,F
juhanah,F
juhaynah,F
jumaana,F
juman,F
jumaymah,F
jumaynah,F
junah,F
junainah,F
junnut,F
juwairiyah,F
juwan,F
juwariyah,F
juwayriyah,F
kabirah,F
kadshah,F
kaheesha,F
kainat,F
kaleemah,F
kali,F
kalila,F
kalima,F
kalsoom,F
kaltham,F
kamaliyah,F
kamilah,F
kaneez,F
kanval,F
kanwal,F
kanz,F
kanza,F
kanzah,F
karawan,F
kardawiyah,F
kareema,F
karida,F
karima,F
karimah,F
kashifah,F
kashish,F
kathirah,F
kaukab,F
kausar,F
kawakib,F
kayan,F
kaysah,F
kehara,F
kehkashan,F
khadeeja,F
khadija,F
khadijah,F
khadra,F
khairah,F
khairiya,F
khalida,F
khalidah,F
khalilah,F
khalisah,F
khansa,F
kharqa,F
khatera,F
khatira,F
khatoon,F
khawlah,F
khayrah,F
khayriyah,F
khayriyyah,F
khazanah,F
khidrah,F
khitam,F
khudrah,F
khulaybah,F
khulood,F
khulud,F
khusbakht,F
khuwaylah,F
khuzama,F
khuzamah,F
kifah,F
kiswar,F
koila,F
komal,F
komila,F
kuaybah,F
kuhaylah,F
kulthoom,F
kulthum,F
kulus,F
kunza,F
kuratulain,F
kuwaysah,F
kwairah,F
kyda,F
laaibah,F
laaiqah,F
labeebah,F
labibah,F
laiba,F
laila,F
laiqa,F
lama,F
lamah,F
lamees,F
lamiah,F
lamis,F
lamisa,F
lamisah,F
lamiya,F
lamya,F
lana,F
lanika,F
laraib,F
lashirah,F
lateefa,F
latifa,F
latifah,F
layali,F
layan,F
layla,F
layyah,F
lazim,F
leem,F
leen,F
leena,F
leila,F
leilah,F
leyla,F
liba,F
lina,F
linah,F
liyana,F
lubaaba,F
lubab,F
lubabah,F
luban,F
lubanah,F
lubena,F
lublubah,F
lubna,F
luja,F
lujain,F
lujaina,F
lujayn,F
lulu,F
luluah,F
lulwa,F
luma,F
luna,F
lunah,F
lutfiyah,F
maab,F
maahnoor,F
maali,F
maassama,F
mada,F
madaniyah,F
madeeha,F
madhat,F
madhia,F
madia,F
madiha,F
madihah,F
maha,F
mahabbah,F
mahasin,F
mahbasah,F
mahbubah,F
mahdiya,F
mahdiyah,F
maheen,F
maheera,F
mahek,F
mahfuzah,F
mahibah,F
mahirah,F
mahjabeen,F
mahneera,F
mahneerah,F
mahnoor,F
mahreen,F
mahrosh,F
mahrukh,F
mahtob,F
mahum,F
mahveen,F
mahvish,F
mahwish,F
mahwush,F
maida,F
maimoona,F
maira,F
mais,F
maisa,F
maisah,F
maisarah,F
maisha,F
maizah,F
majida,F
majidah,F
makaarim,F
makarim,F
makhtooma,F
makhtoonah,F
makkiyah,F
maladh,F
malaika,F
malaikah,F
malak,F
malakah,F
malayeka,F
maleehah,F
maliha,F
malika,F
malikah,F
malmal,F
manaal,F
manaar,F
manab,F
manahel,F
manahil,F
manal,F
manar,F
manfoosah,F
manha,F
manhalah,F
mansurah,F
maqboolah,F
maraam,F
marah,F
maram,F
mardhiah,F
marhabah,F
maria,F
mariam,F
maridah,F
mariya,F
mariyah,F
marjanah,F
marnia,F
marwa,F
marwah,F
maryam,F
maryum,F
marzuqah,F
masabeeh,F
masahir,F
masarrah,F
mashaal,F
mashel,F
mashoodah,F
masooma,F
masoomah,F
masouda,F
mastura,F
masudah,F
masumah,F
mateenah,F
mawaddah,F
mawahib,F
mawara,F
mawiya,F
mawiyah,F
maya,F
mayameen,F
mayeda,F
maymunah,F
mays,F
maysa,F
maysaa,F
maysam,F
maysan,F
maysoon,F
maysun,F
mayyada,F
mayyadah,F
mayyasah,F
maznah,F
mazneen,F
medina,F
meem,F
meena,F
mehak,F
mehek,F
meher,F
meheroon,F
meherunissa,F
mehjabeen,F
mehmuda,F
mehnaz,F
mehndi,F
mehnoor,F
mehr,F
mehreen,F
mehriban,F
mehrish,F
mehrnaz,F
mehrunisa,F
mehvesh,F
mehvish,F
mehwish,F
memoona,F
menaal,F
mersiha,F
mevish,F
meymona,F
midhaa,F
midhah,F
mina,F
minaal,F
minal,F
minnah,F
mirah,F
misba,F
misha,F
mishael,F
mishall,F
mishel,F
miskeenah,F
mobena,F
mohaddisa,F
mohga,F
mohsina,F
momina,F
mona,F
monera,F
mouna,F
mounia,F
mounira,F
muazah,F
muazzaz,F
mubarakah,F
mubashirah,F
mubassirah,F
mubeenah,F
mufeeda,F
mufiah,F
mufidah,F
muhibbah,F
muhja,F
muhjah,F
muhsinah,F
muizza,F
mukhlisah,F
mumayyaz,F
mumina,F
muminah,F
muna,F
munawar,F
munazzah,F
muneeba,F
muneera,F
muneerah,F
munerah,F
muneza,F
muniba,F
munira,F
munirah,F
munisa,F
munisah,F
munize,F
muntaha,F
muqadaas,F
muqbalah,F
murdiyyah,F
murjanah,F
murshidah,F
muruj,F
musaddiqah,F
musaykah,F
musheera,F
mushira,F
mushirah,F
muskaan,F
muskan,F
muslimah,F
musn,F
musnah,F
mussah,F
mussaret,F
mustaeenah,F
mutahharah,F
mutazah,F
muzaynah,F
muznah,F
myiesha,F
myreen,F
mysha,F
naailah,F
naairah,F
naajidah,F
naazneen,F
naba,F
nabeeha,F
nabeela,F
nabeelah,F
nabiha,F
nabihah,F
nabijah,F
nabila,F
nabilah,F
nada,F
nadeeda,F
nadeen,F
nadesh,F
nadia,F
nadidah,F
nadimah,F
nadira,F
nadirah,F
nadiyah,F
nadra,F
nadwa,F
nadwah,F
nadyne,F
naeema,F
naeemah,F
nafeesa,F
nafeesah,F
nafesa,F
nafiah,F
nafisah,F
naflah,F
nageen,F
nageenah,F
nagheen,F
nagina,F
nahal,F
naheed,F
naheeda,F
nahida,F
nahidah,F
nahla,F
nahlah,F
nahleejah,F
naifah,F
naila,F
nailah,F
naima,F
naimah,F
nain,F
naina,F
najaah,F
najaf,F
najah,F
najat,F
najdah,F
najeeba,F
najibah,F
najidah,F
najihah,F
najiyah,F
najla,F
najma,F
najmah,F
najmiyyah,F
najwa,F
najya,F
nakhat,F
nakia,F
namar,F
namra,F
namyla,F
naqeebah,F
naraiman,F
nargis,F
narjis,F
narmin,F
naseeka,F
naseemah,F
naseerah,F
nasha,F
nasheed,F
nasheelah,F
nashema,F
nashida,F
nashirah,F
nashita,F
nashitah,F
nashmia,F
nashwa,F
nasifah,F
nasiha,F
nasihah,F
nasimah,F
nasira,F
nasirah,F
nasmah,F
nasra,F
nasreen,F
nasrin,F
nasrullah,F
natara,F
natasha,F
nathifa,F
naureen,F
naurus,F
naushaba,F
nausheen,F
naushin,F
naveda,F
naveen,F
navil,F
nawal,F
nawar,F
naweed,F
nawel,F
nawlah,F
nawrah,F
nawwal,F
nawwar,F
nayila,F
nayyab,F
nayyirah,F
nazaaha,F
nazahah,F
nazanin,F
nazeefah,F
nazeeha,F
nazeera,F
nazeerah,F
nazia,F
nazihah,F
nazimah,F
nazindah,F
nazirah,F
nazish,F
nazli,F
nazma,F
nazmin,F
nazneen,F
nazraana,F
nazuk,F
neelam,F
neelofer,F
neeshad,F
neeya,F
neha,F
nejat,F
nelam,F
nelofar,F
nesrin,F
nevaeh,F
nibaal,F
nibal,F
nida,F
nidaa,F
nidda,F
nigar,F
nighat,F
nihad,F
nija,F
nijah,F
nilofar,F
nilofer,F
nimaat,F
nimah,F
nimat,F
nimerah,F
nimra,F
nimrah,F
nina,F
nisa,F
nisha,F
nishat,F
nisreen,F
nisrin,F
nissa,F
niyaf,F
nojood,F
noorah,F
nooralhaya,F
noorie,F
nooriya,F
noorjahan,F
noorjehan,F
noorulann,F
nora,F
norah,F
noreen,F
norhan,F
noriza,F
noshaba,F
nosheen,F
nouf,F
noureen,F
nuaymah,F
nudar,F
nudbah,F
nudhar,F
nudrat,F
nuha,F
nuhaa,F
nujud,F
numa,F
nunah,F
nura,F
nurah,F
nuralhuda,F
nurayda,F
nuriya,F
nuriyah,F
nurjenna,F
nuryn,F
nusaibah,F
nusaybah,F
nuwairah,F
nuwayla,F
nuwaylah,F
nuwayrah,F
nuwwar,F
nuwwarrah,F
nuzhah,F
nuzhat,F
nyasia,F
nyla,F
ojala,F
omera,F
pakeezah,F
parinda,F
pariza,F
parveen,F
parvina,F
qabalah,F
qabilah,F
qabool,F
qadr,F
qadriyah,F
qadriyyah,F
qailah,F
qamayr,F
qameer,F
qaniah,F
qaraah,F
qarasafahl,F
qareebah,F
qasoomah,F
qaylah,F
qaymayriyah,F
qaysar,F
qindeel,F
qirat,F
qisaf,F
qismah,F
qiyyama,F
quadriyyah,F
qubilah,F
quddusiyyah,F
qudsiyah,F
quraybah,F
qurratulain,F
qurratulayn,F
qutaylah,F
qutayyah,F
raaida,F
raameen,F
raawiya,F
rabab,F
rabail,F
rabbiya,F
rabeea,F
rabia,F
rabitah,F
rabiya,F
rabiyah,F
radeyah,F
radhia,F
radhiya,F
radhwaa,F
radiyah,F
radwa,F
raeesah,F
rafa,F
rafah,F
rafal,F
rafat,F
rafeeqah,F
rafia,F
rafiah,F
rafida,F
rafidah,F
rafif,F
rafiqah,F
raghad,F
raghda,F
raghibah,F
raghidah,F
raha,F
rahaf,F
raheemah,F
rahila,F
rahilah,F
rahimah,F
rahiq,F
rahma,F
rahmaa,F
rahmah,F
raidah,F
raifah,F
raihana,F
raima,F
raina,F
raiqah,F
raitah,F
rajiyah,F
rameen,F
rameesha,F
ramia,F
ramidha,F
ramisa,F
ramlah,F
ramsha,F
ramzia,F
ramziyah,F
rana,F
rand,F
randa,F
raneem,F
rania,F
ranim,F
raniya,F
raniyah,F
ranya,F
rasha,F
rasheeda,F
rasheedah,F
rashida,F
rashidah,F
rasmiyah,F
raudzah,F
rawah,F
rawdha,F
rawhah,F
rawhiyah,F
rawiah,F
rayann,F
rayhanah,F
rayna,F
rayya,F
rayyaa,F
razaan,F
razaana,F
razaanah,F
razan,F
razia,F
reeha,F
reeham,F
reem,F
reema,F
reena,F
reham,F
rehana,F
rehemat,F
reja,F
reshma,F
reyah,F
reyhana,F
rifaat,F
rifat,F
rifaya,F
riffat,F
riham,F
rihana,F
rija,F
rijja,F
rima,F
rimsha,F
rinaaz,F
rizqin,F
rizwana,F
robina,F
roha,F
rohaan,F
roma,F
romana,F
romeesa,F
rona,F
roshini,F
roshni,F
roushana,F
ruaa,F
rubaa,F
rubaba,F
rubadah,F
rubi,F
rubina,F
rubiya,F
rudainah,F
rudaynah,F
rufaidah,F
rufaydah,F
ruhab,F
ruhee,F
ruhina,F
rukan,F
rukayat,F
rukhsaar,F
rukhsana,F
rukhsar,F
ruksana,F
ruksha,F
rumailah,F
rumaisa,F
rumaithah,F
rumana,F
rumaylah,F
rumaythah,F
rumeha,F
ruqaya,F
ruqayya,F
ruqayyah,F
ruquaiya,F
rushda,F
ruwaidah,F
ruwaydah,F
ruyah,F
saabira,F
saadia,F
saadiya,F
saaedah,F
saaleha,F
saaliha,F
saamiya,F
saara,F
saarah,F
saba,F
sabaa,F
sabah,F
sabahat,F
sabburah,F
sabeegah,F
sabeen,F
sabeeyah,F
sabiha,F
sabihah,F
sabina,F
sabiqah,F
sabirah,F
sabr,F
sabreen,F
sabrin,F
sabriyah,F
sabuhi,F
sadaf,F
sadah,F
sadia,F
sadiah,F
sadiqa,F
sadiqah,F
sadiyah,F
sadoof,F
saeedah,F
safa,F
safaa,F
safeerah,F
saffanah,F
saffiya,F
safia,F
safiya,F
safiyya,F
safiyyah,F
safoorah,F
safun,F
safwana,F
sageda,F
sagheerah,F
saharish,F
sahibah,F
sahirah,F
sahla,F
sahlah,F
sahrish,F
saibah,F
saida,F
saidah,F
saihah,F
saila,F
saima,F
saimah,F
saiqa,F
saira,F
sairish,F
saja,F
sajidah,F
sakeena,F
sakeenah,F
sakina,F
sakinah,F
saleema,F
saleemah,F
saleena,F
salifah,F
salihah,F
salikah,F
salimah,F
salma,F
salmaa,F
salsabeel,F
salsabil,F
salwa,F
samaa,F
samaah,F
samah,F
samaira,F
samar,F
samara,F
samarah,F
samawah,F
sameea,F
sameeha,F
sameen,F
sameena,F
sameenah,F
sameera,F
samera,F
sameya,F
samia,F
samiah,F
samihah,F
samina,F
samira,F
samirah,F
samiun,F
samiya,F
samiyah,F
sammar,F
samra,F
samrah,F
samrina,F
sana,F
sanaa,F
sanam,F
sanari,F
sanaubar,F
sanika,F
saniya,F
saniyah,F
saniyya,F
sanjeedah,F
sara,F
sarah,F
sarina,F
sarish,F
sarra,F
sarrinah,F
sarwari,F
sarwat,F
sarwath,F
sauda,F
savaira,F
sawdah,F
sawsan,F
sayyidah,F
seem,F
seemeen,F
seerat,F
seham,F
seher,F
sehr,F
sehrish,F
selina,F
senada,F
senait,F
sfiyah,F
shabana,F
shabeehah,F
shabina,F
shabnam,F
shadha,F
shadhaa,F
shadhiyah,F
shadiyah,F
shadmani,F
shafana,F
shafaq,F
shafath,F
shafeeqah,F
shafia,F
shafiah,F
shafiqah,F
shagufta,F
shahada,F
shahana,F
shaharun,F
shahd,F
shahed,F
shaheema,F
shaheena,F
shaheenah,F
shaheerah,F
shahida,F
shahidah,F
shahina,F
shahirah,F
shahla,F
shahlah,F
shahmeen,F
shahnaaz,F
shahnaz,F
shahnoor,F
shahrazad,F
shahreen,F
shahzaadee,F
shahzana,F
shaila,F
shaima,F
shairah,F
shaista,F
shaistah,F
shajarah,F
shajeeah,F
shakeelah,F
shakila,F
shakirah,F
shakurah,F
shalimar,F
shama,F
shamailah,F
shamama,F
shamamah,F
shameemah,F
shameena,F
shamila,F
shamilah,F
shamima,F
shamis,F
shamoodah,F
shamsa,F
shamsia,F
shanaz,F
shanika,F
shanum,F
shanza,F
shanzay,F
shanze,F
shaqeeqah,F
sharayah,F
shareefa,F
shareekah,F
shareen,F
sharifah,F
shariqah,F
sharleez,F
sharmeen,F
sharmin,F
shasmeen,F
shatha,F
shawq,F
shayla,F
shayma,F
shaymaa,F
shazana,F
shazfa,F
shazia,F
shazmah,F
shazmin,F
shazneen,F
sheema,F
sheen,F
sheenaz,F
shehla,F
shehrbano,F
shehzadi,F
sheila,F
shellah,F
sherana,F
shereen,F
sherrifah,F
sheyla,F
sheza,F
shezan,F
shihaam,F
shillan,F
shimah,F
shimaz,F
shireen,F
shiya,F
shiyam,F
shiza,F
shua,F
shuba,F
shudun,F
shuhrah,F
shujana,F
shukrah,F
shukriyah,F
shumaila,F
shumaisiya,F
shumaylah,F
shumaysah,F
shurafa,F
shurooq,F
shuruq,F
shyreen,F
sibaal,F
sibal,F
siddiqa,F
siddiqah,F
siddra,F
sidra,F
sidrah,F
sihaam,F
siham,F
simah,F
simra,F
simrah,F
sirah,F
sireen,F
sirin,F
sitarah,F
sitwat,F
sobia,F
sofia,F
soha,F
sohana,F
somaya,F
sonia,F
sophia,F
soraiya,F
soraya,F
sorfina,F
souad,F
souhayla,F
suad,F
subaha,F
subayah,F
subbiha,F
subhaan,F
subhah,F
subhiyah,F
subuhi,F
suda,F
sudi,F
sufia,F
sughra,F
suha,F
suhailah,F
suhaimah,F
suhair,F
suhana,F
suhaylah,F
suhaymah,F
suhayr,F
suheera,F
suja,F
sukaina,F
sukainah,F
sukaynah,F
sulafah,F
sultana,F
sultanah,F
sulthana,F
sumaira,F
sumaiya,F
sumaiyah,F
sumanah,F
sumara,F
sumayra,F
sumayrah,F
sumaytah,F
sumayyah,F
sumbul,F
sumera,F
sumia,F
sumiya,F
sumlina,F
summar,F
summaya,F
summayyah,F
sumnah,F
sumra,F
sunbul,F
sundas,F
sundus,F
sunya,F
sura,F
suraa,F
suraiya,F
suraya,F
surraya,F
suwaydah,F
suwera,F
swiyyah,F
taabeer,F
taahira,F
taalah,F
taalia,F
tabalah,F
tabinda,F
tafida,F
taghrid,F
tahani,F
tahera,F
tahfeem,F
tahira,F
tahirah,F
tahiyah,F
tahiyat,F
tahlibah,F
tahseenah,F
taibah,F
taima,F
takiyah,F
tala,F
talah,F
talibah,F
tamadur,F
tamanna,F
tamara,F
tameemah,F
tanisha,F
tanweer,F
tanzeela,F
tanzila,F
taqiyah,F
taqwa,F
taqwaa,F
tara,F
tariqah,F
tarub,F
tasavur,F
taseefa,F
tasheen,F
taskeen,F
tasleem,F
tasliymah,F
tasneam,F
tasneem,F
tasnim,F
tatheer,F
taybah,F
tayma,F
tayyibah,F
tazeen,F
tazim,F
tazkia,F
tazmeen,F
tehmeed,F
tehreem,F
tehzeeb,F
thabitah,F
thahera,F
thaminah,F
thana,F
thanaa,F
thara,F
tharaa,F
tharwah,F
tharya,F
thashin,F
thoraya,F
thubaytah,F
thufailah,F
thuml,F
thuraiya,F
thurayya,F
thuwaibah,F
thuwaybah,F
tibah,F
tisha,F
tooba,F
toufika,F
tuba,F
tubaa,F
tubassum,F
tufaylah,F
tulayhah,F
tumadur,F
tuqa,F
tuqaa,F
ubaab,F
ubab,F
ubah,F
udaysah,F
ugbaad,F
uhud,F
ujala,F
ulfah,F
umaiza,F
umamah,F
umaymah,F
umaynah,F
umayrah,F
ummayyah,F
ummekulsum,F
ummkalthum,F
ummkulthum,F
umnia,F
umniyah,F
unaysah,F
unaza,F
unsa,F
uroosa,F
urshia,F
usaimah,F
usaymah,F
ushna,F
uswa,F
utaybah,F
uwaisah,F
uwaysah,F
uzma,F
valiqa,F
vardah,F
varisha,F
waajidah,F
wabisa,F
wadha,F
wadhaa,F
wadiah,F
wafaa,F
wafeeqa,F
wafeeqah,F
wafiqah,F
wafiyah,F
wafiza,F
wagma,F
wahabah,F
wahbiyah,F
wahibah,F
wahida,F
wahidah,F
wahuj,F
wajahat,F
wajd,F
wajihah,F
wakeelah,F
wala,F
walaa,F
walidah,F
